,date,country,state,confirmed,deaths,recovered,month_year
25187,2022-01-07,Nigeria,Ogun,4,1,32,2022-01
25188,2022-01-07,Nigeria,Osun,0,0,0,2022-01
25189,2022-01-07,Nigeria,Ondo,68,0,0,2022-01
25190,2022-01-07,Nigeria,Oyo,20,0,5,2022-01
25191,2022-01-07,Nigeria,Plateau,0,0,0,2022-01
25192,2022-01-07,Nigeria,Rivers,126,0,78,2022-01
25193,2022-01-07,Nigeria,Sokoto,0,0,0,2022-01
25194,2022-01-07,Nigeria,Taraba,66,0,13,2022-01
25195,2022-01-07,Nigeria,Yobe,0,0,0,2022-01
25196,2022-01-07,Nigeria,Zamfara,0,0,0,2022-01
25197,2022-01-08,Nigeria,Abia,0,0,0,2022-01
25198,2022-01-08,Nigeria,Adamawa,0,0,0,2022-01
25199,2022-01-08,Nigeria,Akwa Ibom,0,0,0,2022-01
25200,2022-01-08,Nigeria,Anambra,205,0,0,2022-01
25201,2022-01-08,Nigeria,Bauchi,5,0,0,2022-01
25202,2022-01-08,Nigeria,Bayelsa,0,0,0,2022-01
25203,2022-01-08,Nigeria,Benue,0,0,0,2022-01
25204,2022-01-08,Nigeria,Borno,0,0,0,2022-01
25205,2022-01-08,Nigeria,Cross River,0,0,0,2022-01
25206,2022-01-08,Nigeria,Delta,0,0,0,2022-01
25207,2022-01-08,Nigeria,Ebonyi,2,0,0,2022-01
25208,2022-01-08,Nigeria,Edo,0,0,0,2022-01
25209,2022-01-08,Nigeria,Ekiti,4,0,6,2022-01
25210,2022-01-08,Nigeria,Enugu,0,0,0,2022-01
25211,2022-01-08,Nigeria,Federal Capital Territory,20,0,0,2022-01
25212,2022-01-08,Nigeria,Gombe,25,0,9,2022-01
25213,2022-01-08,Nigeria,Imo,0,0,0,2022-01
25214,2022-01-08,Nigeria,Jigawa,0,0,0,2022-01
25215,2022-01-08,Nigeria,Kaduna,7,0,115,2022-01
25216,2022-01-08,Nigeria,Kano,5,1,0,2022-01
25217,2022-01-08,Nigeria,Katsina,0,0,0,2022-01
25218,2022-01-08,Nigeria,Kebbi,0,0,0,2022-01
25219,2022-01-08,Nigeria,Kogi,0,0,0,2022-01
25220,2022-01-08,Nigeria,Kwara,0,0,0,2022-01
25221,2022-01-08,Nigeria,Lagos,261,0,0,2022-01
25222,2022-01-08,Nigeria,Nasarawa,0,0,0,2022-01
25223,2022-01-08,Nigeria,Niger,0,0,0,2022-01
25224,2022-01-08,Nigeria,Ogun,2,0,30,2022-01
25225,2022-01-08,Nigeria,Osun,19,0,10,2022-01
25226,2022-01-08,Nigeria,Ondo,0,0,0,2022-01
25227,2022-01-08,Nigeria,Oyo,14,0,8,2022-01
25228,2022-01-08,Nigeria,Plateau,0,0,0,2022-01
25229,2022-01-08,Nigeria,Rivers,159,0,295,2022-01
25230,2022-01-08,Nigeria,Sokoto,0,0,0,2022-01
25231,2022-01-08,Nigeria,Taraba,0,0,0,2022-01
25232,2022-01-08,Nigeria,Yobe,0,0,0,2022-01
25233,2022-01-08,Nigeria,Zamfara,0,0,0,2022-01
25234,2022-01-09,Nigeria,Abia,1,0,34,2022-01
25235,2022-01-09,Nigeria,Adamawa,0,0,0,2022-01
25236,2022-01-09,Nigeria,Akwa Ibom,0,0,0,2022-01
25237,2022-01-09,Nigeria,Anambra,0,0,0,2022-01
25238,2022-01-09,Nigeria,Bauchi,0,0,0,2022-01
25239,2022-01-09,Nigeria,Bayelsa,0,0,0,2022-01
25240,2022-01-09,Nigeria,Benue,0,0,0,2022-01
25241,2022-01-09,Nigeria,Borno,0,0,0,2022-01
25242,2022-01-09,Nigeria,Cross River,0,0,1,2022-01
25243,2022-01-09,Nigeria,Delta,0,0,0,2022-01
25244,2022-01-09,Nigeria,Ebonyi,0,0,0,2022-01
25245,2022-01-09,Nigeria,Edo,0,6,122,2022-01
25246,2022-01-09,Nigeria,Ekiti,3,0,0,2022-01
25247,2022-01-09,Nigeria,Enugu,0,0,1,2022-01
25248,2022-01-09,Nigeria,Federal Capital Territory,19,0,6,2022-01
25249,2022-01-09,Nigeria,Gombe,6,0,0,2022-01
25250,2022-01-09,Nigeria,Imo,0,0,0,2022-01
25251,2022-01-09,Nigeria,Jigawa,0,0,0,2022-01
25252,2022-01-09,Nigeria,Kaduna,11,0,0,2022-01
25253,2022-01-09,Nigeria,Kano,0,0,0,2022-01
25254,2022-01-09,Nigeria,Katsina,0,0,0,2022-01
25255,2022-01-09,Nigeria,Kebbi,0,0,0,2022-01
25256,2022-01-09,Nigeria,Kogi,0,0,0,2022-01
25257,2022-01-09,Nigeria,Kwara,0,0,0,2022-01
25258,2022-01-09,Nigeria,Lagos,178,0,0,2022-01
25259,2022-01-09,Nigeria,Nasarawa,0,0,0,2022-01
25260,2022-01-09,Nigeria,Niger,0,0,0,2022-01
25261,2022-01-09,Nigeria,Ogun,6,0,17,2022-01
25262,2022-01-09,Nigeria,Osun,0,0,0,2022-01
25263,2022-01-09,Nigeria,Ondo,0,0,0,2022-01
25264,2022-01-09,Nigeria,Oyo,0,0,20,2022-01
25265,2022-01-09,Nigeria,Plateau,0,0,0,2022-01
25266,2022-01-09,Nigeria,Rivers,313,0,370,2022-01
25267,2022-01-09,Nigeria,Sokoto,0,0,0,2022-01
25268,2022-01-09,Nigeria,Taraba,0,0,0,2022-01
25269,2022-01-09,Nigeria,Yobe,0,0,0,2022-01
25270,2022-01-09,Nigeria,Zamfara,0,0,0,2022-01
25271,2022-01-10,Nigeria,Abia,1,1,1,2022-01
25272,2022-01-10,Nigeria,Adamawa,0,0,0,2022-01
25273,2022-01-10,Nigeria,Akwa Ibom,49,0,145,2022-01
25274,2022-01-10,Nigeria,Anambra,0,0,0,2022-01
25275,2022-01-10,Nigeria,Bauchi,0,0,0,2022-01
25276,2022-01-10,Nigeria,Bayelsa,0,0,0,2022-01
25277,2022-01-10,Nigeria,Benue,0,0,0,2022-01
25278,2022-01-10,Nigeria,Borno,5,0,0,2022-01
25279,2022-01-10,Nigeria,Cross River,17,0,17,2022-01
25280,2022-01-10,Nigeria,Delta,0,0,0,2022-01
25281,2022-01-10,Nigeria,Ebonyi,0,0,0,2022-01
25282,2022-01-10,Nigeria,Edo,11,6,0,2022-01
25283,2022-01-10,Nigeria,Ekiti,0,0,0,2022-01
25284,2022-01-10,Nigeria,Enugu,0,0,0,2022-01
25285,2022-01-10,Nigeria,Federal Capital Territory,39,0,188,2022-01
25286,2022-01-10,Nigeria,Gombe,0,0,0,2022-01
25287,2022-01-10,Nigeria,Imo,0,0,0,2022-01
25288,2022-01-10,Nigeria,Jigawa,0,0,0,2022-01
25289,2022-01-10,Nigeria,Kaduna,15,0,20,2022-01
25290,2022-01-10,Nigeria,Kano,33,1,29,2022-01
25291,2022-01-10,Nigeria,Katsina,0,0,0,2022-01
25292,2022-01-10,Nigeria,Kebbi,0,0,0,2022-01
25293,2022-01-10,Nigeria,Kogi,0,0,0,2022-01
25294,2022-01-10,Nigeria,Kwara,90,0,0,2022-01
25295,2022-01-10,Nigeria,Lagos,103,1,0,2022-01
25296,2022-01-10,Nigeria,Nasarawa,0,0,0,2022-01
25297,2022-01-10,Nigeria,Niger,9,0,0,2022-01
25298,2022-01-10,Nigeria,Ogun,17,0,17,2022-01
25299,2022-01-10,Nigeria,Osun,0,0,0,2022-01
25300,2022-01-10,Nigeria,Ondo,0,0,0,2022-01
25301,2022-01-10,Nigeria,Oyo,5,0,12,2022-01
25302,2022-01-10,Nigeria,Plateau,0,0,0,2022-01
25303,2022-01-10,Nigeria,Rivers,31,0,53,2022-01
25304,2022-01-10,Nigeria,Sokoto,0,0,0,2022-01
25305,2022-01-10,Nigeria,Taraba,0,0,0,2022-01
25306,2022-01-10,Nigeria,Yobe,0,0,0,2022-01
25307,2022-01-10,Nigeria,Zamfara,0,0,0,2022-01
25308,2022-01-11,Nigeria,Abia,0,0,0,2022-01
25309,2022-01-11,Nigeria,Adamawa,0,0,0,2022-01
25310,2022-01-11,Nigeria,Akwa Ibom,7,0,0,2022-01
25311,2022-01-11,Nigeria,Anambra,5,0,239,2022-01
25312,2022-01-11,Nigeria,Bauchi,0,0,0,2022-01
25313,2022-01-11,Nigeria,Bayelsa,0,0,0,2022-01
25314,2022-01-11,Nigeria,Benue,0,0,0,2022-01
25315,2022-01-11,Nigeria,Borno,15,0,0,2022-01
25316,2022-01-11,Nigeria,Cross River,0,0,0,2022-01
25317,2022-01-11,Nigeria,Delta,6,0,0,2022-01
25318,2022-01-11,Nigeria,Ebonyi,0,0,0,2022-01
25319,2022-01-11,Nigeria,Edo,6,0,0,2022-01
25320,2022-01-11,Nigeria,Ekiti,5,0,0,2022-01
25321,2022-01-11,Nigeria,Enugu,0,0,0,2022-01
25322,2022-01-11,Nigeria,Federal Capital Territory,57,0,106,2022-01
25323,2022-01-11,Nigeria,Gombe,0,0,0,2022-01
25324,2022-01-11,Nigeria,Imo,0,0,0,2022-01
25325,2022-01-11,Nigeria,Jigawa,6,0,0,2022-01
25326,2022-01-11,Nigeria,Kaduna,17,0,15,2022-01
25327,2022-01-11,Nigeria,Kano,0,0,22,2022-01
25328,2022-01-11,Nigeria,Katsina,12,0,9,2022-01
25329,2022-01-11,Nigeria,Kebbi,0,0,0,2022-01
25330,2022-01-11,Nigeria,Kogi,0,0,0,2022-01
25331,2022-01-11,Nigeria,Kwara,87,0,0,2022-01
25332,2022-01-11,Nigeria,Lagos,10,2,0,2022-01
25333,2022-01-11,Nigeria,Nasarawa,1,0,0,2022-01
25334,2022-01-11,Nigeria,Niger,0,0,0,2022-01
25335,2022-01-11,Nigeria,Ogun,3,0,0,2022-01
25336,2022-01-11,Nigeria,Osun,0,0,0,2022-01
25337,2022-01-11,Nigeria,Ondo,0,0,0,2022-01
25338,2022-01-11,Nigeria,Oyo,5,0,93,2022-01
25339,2022-01-11,Nigeria,Plateau,14,1,0,2022-01
25340,2022-01-11,Nigeria,Rivers,178,0,232,2022-01
25341,2022-01-11,Nigeria,Sokoto,0,0,0,2022-01
25342,2022-01-11,Nigeria,Taraba,0,0,0,2022-01
25343,2022-01-11,Nigeria,Yobe,0,0,0,2022-01
25344,2022-01-11,Nigeria,Zamfara,0,0,0,2022-01
25345,2022-01-12,Nigeria,Abia,0,0,0,2022-01
25346,2022-01-12,Nigeria,Adamawa,0,0,0,2022-01
25347,2022-01-12,Nigeria,Akwa Ibom,3,0,0,2022-01
25348,2022-01-12,Nigeria,Anambra,0,0,0,2022-01
25349,2022-01-12,Nigeria,Bauchi,9,0,50,2022-01
25350,2022-01-12,Nigeria,Bayelsa,0,0,0,2022-01
25351,2022-01-12,Nigeria,Benue,0,0,0,2022-01
25352,2022-01-12,Nigeria,Borno,4,0,0,2022-01
25353,2022-01-12,Nigeria,Cross River,0,0,0,2022-01
25354,2022-01-12,Nigeria,Delta,10,0,0,2022-01
25355,2022-01-12,Nigeria,Ebonyi,0,0,0,2022-01
25356,2022-01-12,Nigeria,Edo,16,6,103,2022-01
25357,2022-01-12,Nigeria,Ekiti,8,0,16,2022-01
25358,2022-01-12,Nigeria,Enugu,0,0,0,2022-01
25359,2022-01-12,Nigeria,Federal Capital Territory,13,0,0,2022-01
25360,2022-01-12,Nigeria,Gombe,0,0,0,2022-01
25361,2022-01-12,Nigeria,Imo,27,0,0,2022-01
25362,2022-01-12,Nigeria,Jigawa,9,0,5,2022-01
25363,2022-01-12,Nigeria,Kaduna,15,0,50,2022-01
25364,2022-01-12,Nigeria,Kano,12,0,17,2022-01
25365,2022-01-12,Nigeria,Katsina,0,0,0,2022-01
25366,2022-01-12,Nigeria,Kebbi,0,0,0,2022-01
25367,2022-01-12,Nigeria,Kogi,0,0,0,2022-01
25368,2022-01-12,Nigeria,Kwara,14,0,204,2022-01
25369,2022-01-12,Nigeria,Lagos,153,0,0,2022-01
25370,2022-01-12,Nigeria,Nasarawa,0,0,0,2022-01
25371,2022-01-12,Nigeria,Niger,0,0,0,2022-01
25372,2022-01-12,Nigeria,Ogun,0,0,1,2022-01
25373,2022-01-12,Nigeria,Osun,0,0,0,2022-01
25374,2022-01-12,Nigeria,Ondo,0,0,0,2022-01
25375,2022-01-12,Nigeria,Oyo,13,0,42,2022-01
25376,2022-01-12,Nigeria,Plateau,0,0,0,2022-01
25377,2022-01-12,Nigeria,Rivers,109,0,156,2022-01
25378,2022-01-12,Nigeria,Sokoto,0,0,0,2022-01
25379,2022-01-12,Nigeria,Taraba,0,0,0,2022-01
25380,2022-01-12,Nigeria,Yobe,0,0,0,2022-01
25381,2022-01-12,Nigeria,Zamfara,0,0,0,2022-01
25382,2022-01-13,Nigeria,Abia,1,0,0,2022-01
25383,2022-01-13,Nigeria,Adamawa,0,0,0,2022-01
25384,2022-01-13,Nigeria,Akwa Ibom,0,0,0,2022-01
25385,2022-01-13,Nigeria,Anambra,38,0,0,2022-01
25386,2022-01-13,Nigeria,Bauchi,3,0,0,2022-01
25387,2022-01-13,Nigeria,Bayelsa,0,0,0,2022-01
25388,2022-01-13,Nigeria,Benue,11,0,0,2022-01
25389,2022-01-13,Nigeria,Borno,5,0,40,2022-01
25390,2022-01-13,Nigeria,Cross River,10,0,0,2022-01
25391,2022-01-13,Nigeria,Delta,0,0,0,2022-01
25392,2022-01-13,Nigeria,Ebonyi,0,0,0,2022-01
25393,2022-01-13,Nigeria,Edo,0,0,0,2022-01
25394,2022-01-13,Nigeria,Ekiti,0,0,22,2022-01
25395,2022-01-13,Nigeria,Enugu,0,0,0,2022-01
25396,2022-01-13,Nigeria,Federal Capital Territory,32,0,88,2022-01
25397,2022-01-13,Nigeria,Gombe,31,0,110,2022-01
25398,2022-01-13,Nigeria,Imo,0,0,0,2022-01
25399,2022-01-13,Nigeria,Jigawa,3,0,0,2022-01
25400,2022-01-13,Nigeria,Kaduna,21,0,10,2022-01
25401,2022-01-13,Nigeria,Kano,5,0,28,2022-01
25402,2022-01-13,Nigeria,Katsina,0,0,0,2022-01
25403,2022-01-13,Nigeria,Kebbi,0,0,0,2022-01
25404,2022-01-13,Nigeria,Kogi,0,0,0,2022-01
25405,2022-01-13,Nigeria,Kwara,9,0,0,2022-01
25406,2022-01-13,Nigeria,Lagos,120,0,0,2022-01
25407,2022-01-13,Nigeria,Nasarawa,0,0,0,2022-01
25408,2022-01-13,Nigeria,Niger,0,0,0,2022-01
25409,2022-01-13,Nigeria,Ogun,1,0,27,2022-01
25410,2022-01-13,Nigeria,Osun,0,0,0,2022-01
25411,2022-01-13,Nigeria,Ondo,0,0,0,2022-01
25412,2022-01-13,Nigeria,Oyo,14,0,21,2022-01
25413,2022-01-13,Nigeria,Plateau,0,0,0,2022-01
25414,2022-01-13,Nigeria,Rivers,118,0,18,2022-01
25415,2022-01-13,Nigeria,Sokoto,1,0,0,2022-01
25416,2022-01-13,Nigeria,Taraba,0,0,0,2022-01
25417,2022-01-13,Nigeria,Yobe,0,0,0,2022-01
25418,2022-01-13,Nigeria,Zamfara,0,0,0,2022-01
25419,2022-01-14,Nigeria,Abia,0,0,0,2022-01
25420,2022-01-14,Nigeria,Adamawa,0,0,0,2022-01
25421,2022-01-14,Nigeria,Akwa Ibom,0,0,0,2022-01
25422,2022-01-14,Nigeria,Anambra,0,0,0,2022-01
25423,2022-01-14,Nigeria,Bauchi,0,0,0,2022-01
25424,2022-01-14,Nigeria,Bayelsa,0,0,0,2022-01
25425,2022-01-14,Nigeria,Benue,0,0,0,2022-01
25426,2022-01-14,Nigeria,Borno,0,0,0,2022-01
25427,2022-01-14,Nigeria,Cross River,0,0,0,2022-01
25428,2022-01-14,Nigeria,Delta,16,0,2249,2022-01
25429,2022-01-14,Nigeria,Ebonyi,0,0,0,2022-01
25430,2022-01-14,Nigeria,Edo,0,0,0,2022-01
25431,2022-01-14,Nigeria,Ekiti,0,0,0,2022-01
25432,2022-01-14,Nigeria,Enugu,0,0,0,2022-01
25433,2022-01-14,Nigeria,Federal Capital Territory,36,0,1,2022-01
25434,2022-01-14,Nigeria,Gombe,50,0,0,2022-01
25435,2022-01-14,Nigeria,Imo,0,0,0,2022-01
25436,2022-01-14,Nigeria,Jigawa,0,0,0,2022-01
25437,2022-01-14,Nigeria,Kaduna,14,0,15,2022-01
25438,2022-01-14,Nigeria,Kano,1,0,19,2022-01
25439,2022-01-14,Nigeria,Katsina,0,0,0,2022-01
25440,2022-01-14,Nigeria,Kebbi,0,0,0,2022-01
25441,2022-01-14,Nigeria,Kogi,0,0,0,2022-01
25442,2022-01-14,Nigeria,Kwara,0,0,0,2022-01
25443,2022-01-14,Nigeria,Lagos,106,0,0,2022-01
25444,2022-01-14,Nigeria,Nasarawa,0,0,0,2022-01
25445,2022-01-14,Nigeria,Niger,0,0,0,2022-01
25446,2022-01-14,Nigeria,Ogun,0,0,0,2022-01
25447,2022-01-14,Nigeria,Osun,0,0,0,2022-01
25448,2022-01-14,Nigeria,Ondo,0,0,0,2022-01
25449,2022-01-14,Nigeria,Oyo,5,0,0,2022-01
25450,2022-01-14,Nigeria,Plateau,0,0,0,2022-01
25451,2022-01-14,Nigeria,Rivers,119,0,8,2022-01
25452,2022-01-14,Nigeria,Sokoto,0,0,0,2022-01
25453,2022-01-14,Nigeria,Taraba,5,0,0,2022-01
25454,2022-01-14,Nigeria,Yobe,0,0,0,2022-01
25455,2022-01-14,Nigeria,Zamfara,0,0,0,2022-01
25456,2022-01-15,Nigeria,Abia,0,0,0,2022-01
25457,2022-01-15,Nigeria,Adamawa,0,0,0,2022-01
25458,2022-01-15,Nigeria,Akwa Ibom,0,0,0,2022-01
25459,2022-01-15,Nigeria,Anambra,0,0,0,2022-01
25460,2022-01-15,Nigeria,Bauchi,0,0,0,2022-01
25461,2022-01-15,Nigeria,Bayelsa,0,0,0,2022-01
25462,2022-01-15,Nigeria,Benue,0,0,0,2022-01
25463,2022-01-15,Nigeria,Borno,0,0,0,2022-01
25464,2022-01-15,Nigeria,Cross River,16,0,12,2022-01
25465,2022-01-15,Nigeria,Delta,160,0,0,2022-01
25466,2022-01-15,Nigeria,Ebonyi,0,0,0,2022-01
25467,2022-01-15,Nigeria,Edo,0,0,0,2022-01
25468,2022-01-15,Nigeria,Ekiti,4,0,0,2022-01
25469,2022-01-15,Nigeria,Enugu,13,0,17,2022-01
25470,2022-01-15,Nigeria,Federal Capital Territory,22,0,113,2022-01
25471,2022-01-15,Nigeria,Gombe,17,0,0,2022-01
25472,2022-01-15,Nigeria,Imo,0,0,0,2022-01
25473,2022-01-15,Nigeria,Jigawa,0,0,0,2022-01
25474,2022-01-15,Nigeria,Kaduna,1,0,63,2022-01
25475,2022-01-15,Nigeria,Kano,1,0,22,2022-01
25476,2022-01-15,Nigeria,Katsina,0,0,0,2022-01
25477,2022-01-15,Nigeria,Kebbi,0,0,0,2022-01
25478,2022-01-15,Nigeria,Kogi,0,0,0,2022-01
25479,2022-01-15,Nigeria,Kwara,0,0,0,2022-01
25480,2022-01-15,Nigeria,Lagos,62,0,0,2022-01
25481,2022-01-15,Nigeria,Nasarawa,0,0,0,2022-01
25482,2022-01-15,Nigeria,Niger,0,0,0,2022-01
25483,2022-01-15,Nigeria,Ogun,0,0,9,2022-01
25484,2022-01-15,Nigeria,Osun,27,3,20,2022-01
25485,2022-01-15,Nigeria,Ondo,0,0,0,2022-01
25486,2022-01-15,Nigeria,Oyo,0,0,0,2022-01
25487,2022-01-15,Nigeria,Plateau,0,0,0,2022-01
25488,2022-01-15,Nigeria,Rivers,6,0,14,2022-01
25489,2022-01-15,Nigeria,Sokoto,0,0,0,2022-01
25490,2022-01-15,Nigeria,Taraba,0,0,0,2022-01
25491,2022-01-15,Nigeria,Yobe,0,0,0,2022-01
25492,2022-01-15,Nigeria,Zamfara,0,0,0,2022-01
25493,2022-01-16,Nigeria,Abia,0,0,0,2022-01
25494,2022-01-16,Nigeria,Adamawa,0,0,0,2022-01
25495,2022-01-16,Nigeria,Akwa Ibom,0,0,0,2022-01
25496,2022-01-16,Nigeria,Anambra,0,0,0,2022-01
25497,2022-01-16,Nigeria,Bauchi,0,0,0,2022-01
25498,2022-01-16,Nigeria,Bayelsa,0,0,0,2022-01
25499,2022-01-16,Nigeria,Benue,0,0,0,2022-01
25500,2022-01-16,Nigeria,Borno,0,0,0,2022-01
25501,2022-01-16,Nigeria,Cross River,0,0,10,2022-01
25502,2022-01-16,Nigeria,Delta,0,0,0,2022-01
25503,2022-01-16,Nigeria,Ebonyi,0,0,0,2022-01
25504,2022-01-16,Nigeria,Edo,0,0,0,2022-01
25505,2022-01-16,Nigeria,Ekiti,0,0,0,2022-01
25506,2022-01-16,Nigeria,Enugu,0,0,0,2022-01
25507,2022-01-16,Nigeria,Federal Capital Territory,1,0,210,2022-01
25508,2022-01-16,Nigeria,Gombe,7,0,0,2022-01
25509,2022-01-16,Nigeria,Imo,0,0,0,2022-01
25510,2022-01-16,Nigeria,Jigawa,0,0,0,2022-01
25511,2022-01-16,Nigeria,Kaduna,7,0,2,2022-01
25512,2022-01-16,Nigeria,Kano,1,0,16,2022-01
25513,2022-01-16,Nigeria,Katsina,0,0,0,2022-01
25514,2022-01-16,Nigeria,Kebbi,0,0,0,2022-01
25515,2022-01-16,Nigeria,Kogi,0,0,0,2022-01
25516,2022-01-16,Nigeria,Kwara,0,0,0,2022-01
25517,2022-01-16,Nigeria,Lagos,113,5,0,2022-01
25518,2022-01-16,Nigeria,Nasarawa,16,0,0,2022-01
25519,2022-01-16,Nigeria,Niger,0,0,0,2022-01
25520,2022-01-16,Nigeria,Ogun,0,0,0,2022-01
25521,2022-01-16,Nigeria,Osun,23,0,5,2022-01
25522,2022-01-16,Nigeria,Ondo,42,0,35,2022-01
25523,2022-01-16,Nigeria,Oyo,8,0,0,2022-01
25524,2022-01-16,Nigeria,Plateau,0,0,0,2022-01
25525,2022-01-16,Nigeria,Rivers,21,0,19,2022-01
25526,2022-01-16,Nigeria,Sokoto,0,0,0,2022-01
25527,2022-01-16,Nigeria,Taraba,0,0,0,2022-01
25528,2022-01-16,Nigeria,Yobe,0,0,0,2022-01
25529,2022-01-16,Nigeria,Zamfara,0,0,0,2022-01
25530,2022-01-17,Nigeria,Abia,0,0,0,2022-01
25531,2022-01-17,Nigeria,Adamawa,46,0,5,2022-01
25532,2022-01-17,Nigeria,Akwa Ibom,0,0,0,2022-01
25533,2022-01-17,Nigeria,Anambra,0,0,0,2022-01
25534,2022-01-17,Nigeria,Bauchi,7,0,0,2022-01
25535,2022-01-17,Nigeria,Bayelsa,0,0,0,2022-01
25536,2022-01-17,Nigeria,Benue,0,0,0,2022-01
25537,2022-01-17,Nigeria,Borno,2,0,0,2022-01
25538,2022-01-17,Nigeria,Cross River,8,0,0,2022-01
25539,2022-01-17,Nigeria,Delta,4,0,0,2022-01
25540,2022-01-17,Nigeria,Ebonyi,0,0,0,2022-01
25541,2022-01-17,Nigeria,Edo,0,0,0,2022-01
25542,2022-01-17,Nigeria,Ekiti,0,0,0,2022-01
25543,2022-01-17,Nigeria,Enugu,0,0,0,2022-01
25544,2022-01-17,Nigeria,Federal Capital Territory,30,0,214,2022-01
25545,2022-01-17,Nigeria,Gombe,0,0,0,2022-01
25546,2022-01-17,Nigeria,Imo,37,0,12,2022-01
25547,2022-01-17,Nigeria,Jigawa,0,0,0,2022-01
25548,2022-01-17,Nigeria,Kaduna,10,2,6,2022-01
25549,2022-01-17,Nigeria,Kano,1,0,16,2022-01
25550,2022-01-17,Nigeria,Katsina,0,0,0,2022-01
25551,2022-01-17,Nigeria,Kebbi,0,0,0,2022-01
25552,2022-01-17,Nigeria,Kogi,0,0,0,2022-01
25553,2022-01-17,Nigeria,Kwara,14,0,0,2022-01
25554,2022-01-17,Nigeria,Lagos,59,0,0,2022-01
25555,2022-01-17,Nigeria,Nasarawa,2,0,0,2022-01
25556,2022-01-17,Nigeria,Niger,5,0,0,2022-01
25557,2022-01-17,Nigeria,Ogun,4,0,12,2022-01
25558,2022-01-17,Nigeria,Osun,0,0,0,2022-01
25559,2022-01-17,Nigeria,Ondo,0,0,0,2022-01
25560,2022-01-17,Nigeria,Oyo,0,4,29,2022-01
25561,2022-01-17,Nigeria,Plateau,0,0,33,2022-01
25562,2022-01-17,Nigeria,Rivers,13,0,214,2022-01
25563,2022-01-17,Nigeria,Sokoto,0,0,0,2022-01
25564,2022-01-17,Nigeria,Taraba,9,1,36,2022-01
25565,2022-01-17,Nigeria,Yobe,0,0,0,2022-01
25566,2022-01-17,Nigeria,Zamfara,0,0,0,2022-01
25567,2022-01-18,Nigeria,Abia,4,0,0,2022-01
25568,2022-01-18,Nigeria,Adamawa,0,0,0,2022-01
25569,2022-01-18,Nigeria,Akwa Ibom,0,0,0,2022-01
25570,2022-01-18,Nigeria,Anambra,0,0,0,2022-01
25571,2022-01-18,Nigeria,Bauchi,0,0,0,2022-01
25572,2022-01-18,Nigeria,Bayelsa,0,0,0,2022-01
25573,2022-01-18,Nigeria,Benue,0,0,0,2022-01
25574,2022-01-18,Nigeria,Borno,1,0,0,2022-01
25575,2022-01-18,Nigeria,Cross River,0,0,0,2022-01
25576,2022-01-18,Nigeria,Delta,16,0,0,2022-01
25577,2022-01-18,Nigeria,Ebonyi,0,0,0,2022-01
25578,2022-01-18,Nigeria,Edo,0,0,0,2022-01
25579,2022-01-18,Nigeria,Ekiti,3,0,11,2022-01
25580,2022-01-18,Nigeria,Enugu,0,0,0,2022-01
25581,2022-01-18,Nigeria,Federal Capital Territory,33,4,199,2022-01
25582,2022-01-18,Nigeria,Gombe,12,1,0,2022-01
25583,2022-01-18,Nigeria,Imo,2,0,0,2022-01
25584,2022-01-18,Nigeria,Jigawa,0,0,0,2022-01
25585,2022-01-18,Nigeria,Kaduna,13,0,0,2022-01
25586,2022-01-18,Nigeria,Kano,0,0,14,2022-01
25587,2022-01-18,Nigeria,Katsina,0,0,0,2022-01
25588,2022-01-18,Nigeria,Kebbi,2,0,0,2022-01
25589,2022-01-18,Nigeria,Kogi,0,0,0,2022-01
25590,2022-01-18,Nigeria,Kwara,0,0,0,2022-01
25591,2022-01-18,Nigeria,Lagos,59,0,0,2022-01
25592,2022-01-18,Nigeria,Nasarawa,1,0,0,2022-01
25593,2022-01-18,Nigeria,Niger,0,0,0,2022-01
25594,2022-01-18,Nigeria,Ogun,4,0,12,2022-01
25595,2022-01-18,Nigeria,Osun,12,0,0,2022-01
25596,2022-01-18,Nigeria,Ondo,0,0,26,2022-01
25597,2022-01-18,Nigeria,Oyo,3,1,19,2022-01
25598,2022-01-18,Nigeria,Plateau,0,0,0,2022-01
25599,2022-01-18,Nigeria,Rivers,3,0,29,2022-01
25600,2022-01-18,Nigeria,Sokoto,0,0,0,2022-01
25601,2022-01-18,Nigeria,Taraba,0,0,0,2022-01
25602,2022-01-18,Nigeria,Yobe,0,0,0,2022-01
25603,2022-01-18,Nigeria,Zamfara,0,0,0,2022-01
25604,2022-01-19,Nigeria,Abia,0,0,13,2022-01
25605,2022-01-19,Nigeria,Adamawa,0,0,0,2022-01
25606,2022-01-19,Nigeria,Akwa Ibom,0,0,0,2022-01
25607,2022-01-19,Nigeria,Anambra,0,0,0,2022-01
25608,2022-01-19,Nigeria,Bauchi,0,0,0,2022-01
25609,2022-01-19,Nigeria,Bayelsa,0,0,0,2022-01
25610,2022-01-19,Nigeria,Benue,0,0,0,2022-01
25611,2022-01-19,Nigeria,Borno,0,0,0,2022-01
25612,2022-01-19,Nigeria,Cross River,0,0,0,2022-01
25613,2022-01-19,Nigeria,Delta,0,0,0,2022-01
25614,2022-01-19,Nigeria,Ebonyi,0,0,0,2022-01
25615,2022-01-19,Nigeria,Edo,0,0,0,2022-01
25616,2022-01-19,Nigeria,Ekiti,0,0,3,2022-01
25617,2022-01-19,Nigeria,Enugu,0,0,0,2022-01
